[     582ms] [INFO] Connecting to 'https://content.powerapps.com/resource/makerx/static/t-UAh2oDdp26/locales/en-US/AuthenticationService.json' violates the following Content Security Policy directive: "connect-src 'self' https://login.microsoftonline.com https://*.powerplatform.com https://*.office.com https://*.dynamics.com https://*.ces.microsoftcloud.com https://outlook.office365.com https://*.cdn.office.net https://config.edge.skype.net https://*.content.powerapps.com https://*.static.powerapps.com https://*.powerappsportals.com https://*.powerappsmtportals.com https://*.microsoft.com https://*.fluidrelay.azure.com wss://*.fluidrelay.azure.com https://*.cloud.microsoft https://*.msedge.net https://*.island.powerapps.com". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://content.powerapps.com/resource/makerx/static/js/module/main.fc98d8fe.js:1
[     583ms] [INFO] Connecting to 'https://content.powerapps.com/resource/makerx/static/t-UAh2oDdp26/locales/pt-BR/PowerAppsPowerPortals.json' violates the following Content Security Policy directive: "connect-src 'self' https://login.microsoftonline.com https://*.powerplatform.com https://*.office.com https://*.dynamics.com https://*.ces.microsoftcloud.com https://outlook.office365.com https://*.cdn.office.net https://config.edge.skype.net https://*.content.powerapps.com https://*.static.powerapps.com https://*.powerappsportals.com https://*.powerappsmtportals.com https://*.microsoft.com https://*.fluidrelay.azure.com wss://*.fluidrelay.azure.com https://*.cloud.microsoft https://*.msedge.net https://*.island.powerapps.com". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://content.powerapps.com/resource/makerx/static/js/module/main.fc98d8fe.js:1
[     583ms] [INFO] Connecting to 'https://content.powerapps.com/resource/makerx/static/t-UAh2oDdp26/locales/en-US/PowerAppsPowerPortals.json' violates the following Content Security Policy directive: "connect-src 'self' https://login.microsoftonline.com https://*.powerplatform.com https://*.office.com https://*.dynamics.com https://*.ces.microsoftcloud.com https://outlook.office365.com https://*.cdn.office.net https://config.edge.skype.net https://*.content.powerapps.com https://*.static.powerapps.com https://*.powerappsportals.com https://*.powerappsmtportals.com https://*.microsoft.com https://*.fluidrelay.azure.com wss://*.fluidrelay.azure.com https://*.cloud.microsoft https://*.msedge.net https://*.island.powerapps.com". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://content.powerapps.com/resource/makerx/static/js/module/main.fc98d8fe.js:1
[     585ms] [INFO] Connecting to 'https://content.powerapps.com/resource/makerx/static/t-UAh2oDdp26/locales/pt-BR/EnvironmentPicker.json' violates the following Content Security Policy directive: "connect-src 'self' https://login.microsoftonline.com https://*.powerplatform.com https://*.office.com https://*.dynamics.com https://*.ces.microsoftcloud.com https://outlook.office365.com https://*.cdn.office.net https://config.edge.skype.net https://*.content.powerapps.com https://*.static.powerapps.com https://*.powerappsportals.com https://*.powerappsmtportals.com https://*.microsoft.com https://*.fluidrelay.azure.com wss://*.fluidrelay.azure.com https://*.cloud.microsoft https://*.msedge.net https://*.island.powerapps.com". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://content.powerapps.com/resource/makerx/static/js/module/main.fc98d8fe.js:1
[     585ms] [INFO] Connecting to 'https://content.powerapps.com/resource/makerx/static/t-UAh2oDdp26/locales/en-US/EnvironmentPicker.json' violates the following Content Security Policy directive: "connect-src 'self' https://login.microsoftonline.com https://*.powerplatform.com https://*.office.com https://*.dynamics.com https://*.ces.microsoftcloud.com https://outlook.office365.com https://*.cdn.office.net https://config.edge.skype.net https://*.content.powerapps.com https://*.static.powerapps.com https://*.powerappsportals.com https://*.powerappsmtportals.com https://*.microsoft.com https://*.fluidrelay.azure.com wss://*.fluidrelay.azure.com https://*.cloud.microsoft https://*.msedge.net https://*.island.powerapps.com". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://content.powerapps.com/resource/makerx/static/js/module/main.fc98d8fe.js:1
[     590ms] [INFO] Connecting to 'https://content.powerapps.com/resource/makerx/static/t-UAh2oDdp26/locales/pt-BR/PowerPagesHome.json' violates the following Content Security Policy directive: "connect-src 'self' https://login.microsoftonline.com https://*.powerplatform.com https://*.office.com https://*.dynamics.com https://*.ces.microsoftcloud.com https://outlook.office365.com https://*.cdn.office.net https://config.edge.skype.net https://*.content.powerapps.com https://*.static.powerapps.com https://*.powerappsportals.com https://*.powerappsmtportals.com https://*.microsoft.com https://*.fluidrelay.azure.com wss://*.fluidrelay.azure.com https://*.cloud.microsoft https://*.msedge.net https://*.island.powerapps.com". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://content.powerapps.com/resource/makerx/static/js/module/main.fc98d8fe.js:1
[     590ms] [INFO] Connecting to 'https://content.powerapps.com/resource/makerx/static/t-UAh2oDdp26/locales/en-US/PowerPagesHome.json' violates the following Content Security Policy directive: "connect-src 'self' https://login.microsoftonline.com https://*.powerplatform.com https://*.office.com https://*.dynamics.com https://*.ces.microsoftcloud.com https://outlook.office365.com https://*.cdn.office.net https://config.edge.skype.net https://*.content.powerapps.com https://*.static.powerapps.com https://*.powerappsportals.com https://*.powerappsmtportals.com https://*.microsoft.com https://*.fluidrelay.azure.com wss://*.fluidrelay.azure.com https://*.cloud.microsoft https://*.msedge.net https://*.island.powerapps.com". The policy is report-only, so the violation has been logged but no further action has been taken. @ https://content.powerapps.com/resource/makerx/static/js/module/main.fc98d8fe.js:1
[     597ms] [LOG] ECS - Delaying config fetch until the app is active (or background fetch is allowed) @ https://content.powerapps.com/resource/makerx/static/js/module/vendors~applicationRoot.bef2491f.chunk.js:1
[     648ms] [INFO] Loading the script 'https://content.powerapps.com/resource/makerx/static/js/module/85.49b6dd82.chunk.js' violates the following Content Security Policy directive: "script-src 'self' blob: https://*.cdn.office.net https://*.office365.com https://*.msftauth.net https://*.azure.com https://*.content.powerapps.com https://*.static.powerapps.com https://*.powerappsmtportals.com https://login.microsoftonline.com 'sha256-0xIjuQrCya/KLnSQQn9CfUzSI1iYs/1vBvdk1/rsEXk=' 'sha256-awj8pqBWGcZGT+e0sN8iO3rj3nkMvVT/ZhMnNDm9KvA=' 'sha256-syj9zq0hP0m5bKIFUoXfAOElU67IQ9W7cqP0E1T7kd8=' 'sha256-VvTPPqzqCKbMGIejuz++Fie1JudgikRLh9713PLy7jE='". Note that 'script-src-elem' was not explicitly set, so 'script-src' is used as a fallback. The policy is report-only, so the violation has been logged but no further action has been taken. @ https://content.powerapps.com/resource/makerx/static/js/module/main.fc98d8fe.js:1
[     648ms] [INFO] Loading the script 'https://content.powerapps.com/resource/makerx/static/js/module/51.e5688bf2.chunk.js' violates the following Content Security Policy directive: "script-src 'self' blob: https://*.cdn.office.net https://*.office365.com https://*.msftauth.net https://*.azure.com https://*.content.powerapps.com https://*.static.powerapps.com https://*.powerappsmtportals.com https://login.microsoftonline.com 'sha256-0xIjuQrCya/KLnSQQn9CfUzSI1iYs/1vBvdk1/rsEXk=' 'sha256-awj8pqBWGcZGT+e0sN8iO3rj3nkMvVT/ZhMnNDm9KvA=' 'sha256-syj9zq0hP0m5bKIFUoXfAOElU67IQ9W7cqP0E1T7kd8=' 'sha256-VvTPPqzqCKbMGIejuz++Fie1JudgikRLh9713PLy7jE='". Note that 'script-src-elem' was not explicitly set, so 'script-src' is used as a fallback. The policy is report-only, so the violation has been logged but no further action has been taken. @ https://content.powerapps.com/resource/makerx/static/js/module/main.fc98d8fe.js:1
